SENTENCE_ID	SENTENCE_TEXT	NORMALIZED_TEXT
22201	da skouer e oa diboell hervezañ dibab strategel batimantoù evel an ti-post na c'halled ket difenn a-enep an arme saoz na kuitaat ur wech kollet an emgann hag e-lec'h na c'halled ket kennebeut kas pourvezioù-brezel e-doug an emgannoù.	da skouer e oa diboell hervezañ dibab strategel batimantoù evel an ti-post na c'halled ket difenn a-enep an arme saoz na guitaat ur wech kollet an emgann hag e-lec'h na c'halled ket kennebeut kas pourvezioù-brezel e-doug an emgannoù.
22208	da skouer e savas tabut pa kinnigas komision an terminologiezh e vije gwelloc'h implijout “eira”, gant an dibenn "latvekaet" evit an euro, e-lec'h ar ger implijet stank “eiro”.	da skouer e savas tabut pa ginnigas komision an terminologiezh e vije gwelloc'h implijout “eira”, gant an dibenn "latvekaet" evit an euro, e-lec'h ar ger implijet stank “eiro”.
22247	da skouer, oberennoù beatrix potter evel per ar c'honikl pe priñsezig an dour, skrivet ha skeudennaouet gant g. h. rotman.	da skouer, oberennoù beatrix potter evel per ar c'honikl pe briñsezig an dour, skrivet ha skeudennaouet gant g. h. rotman.
22250	da skouer, pa lâr yann da vari: "mont a rin d'an davarn" ha neuze n'ec'h a ket yann d'an davarn, diwezhatoc'h e c'hellfe lâret mari: "lâret en doa e teufe".	da skouer, pa lâr yann da vari: "mont a rin d'an davarn" ha neuze n'ec'h a get yann d'an davarn, diwezhatoc'h e c'hellfe lâret mari: "lâret en doa e teufe".
22254	da skouer pa vez graet ur fazi war ur c'hoarier, pe ma vez graet un addribl, pe un adkrog, pe ma vez lakaet ar volotenn 'maez an dachenn.	da skouer pa vez graet ur fazi war ur c'hoarier, pe va vez graet un addribl, pe un adkrog, pe va vez lakaet ar volotenn 'maez an dachenn.
22270	da skouer, war kêr vec’hiko e kouezh war-dro 5 milimetrad dour e miz c’hwevrer ha 300 milimetrad e miz gouere.	da skouer, war gêr vec’hiko e kouezh war-dro 5 milimetrad dour e miz c’hwevrer ha 300 milimetrad e miz gouere.
22271	da skouer war tf1 an abadenn h.i.p h.o.p kinniget gant sidney.	da skouer war df1 an abadenn h.i.p h.o.p kinniget gant sidney.
22287	das, pandit a teu da vezañ pandit g ha zaman a teu da vezañ master d-diroiñ a reont tamm ha tamm e giz ur strollad gant startijenn.	das, pandit a deu da vezañ pandit g ha zaman a deu da vezañ master d-diroiñ a reont tamm ha tamm e giz ur strollad gant startijenn.
22340	dastumet e voe dre ma taremprede ur soner ezel eus ar pce.	dastumet e voe dre ma zaremprede ur soner ezel eus ar pce.
22383	da vare ar merdeerezh dre lien e klote an anv a vorreder gant ur seurt kefridioù – sklêrijennañ, argadiñ pe gwareziñ listri kenwerzh – kemeret e karg gant ar fourgadennoù pe ar skloupoù.	da vare ar merdeerezh dre lien e klote an anv a vorreder gant ur seurt kefridioù – sklêrijennañ, argadiñ pe wareziñ listri kenwerzh – kemeret e karg gant ar fourgadennoù pe ar skloupoù.
22444	da vare unseld e voe diazezet brud suhrkamp war teir zachenn : lennegezh alamanek an 20 kantved, lennegezh eus broioù all ha skiantoù mab-den.	da vare unseld e voe diazezet brud suhrkamp war deir zachenn : lennegezh alamanek an 20 kantved, lennegezh eus broioù all ha skiantoù mab-den.
22560	da ziskouez an diforc'h etre diabarzh ha diavaez e'ch implijas hopper prinistri, dorioù pe kontrastoù gouloù.	da ziskouez an diforc'h etre diabarzh ha diavaez e'ch implijas hopper prinistri, dorioù pe gontrastoù gouloù.
22570	da zugelezh wei ez ez a pa guita lu.	da zugelezh wei ez ez a ba guita lu.
22632	debriñ a reont kalz a flav glas (flav glas a teu eus tanzania).	debriñ a reont kalz a flav glas (flav glas a deu eus tanzania).
22665	dedennet e voe sophie taeuber gant ar raktres, dre ma klote gant mennozhioù ar werkbund (lakaat an arzoù hag ar vuhez pemdez da gejañ), ul luskad he doa dedennet anezhi pa oa yaouankoc'h.	dedennet e voe sophie taeuber gant ar raktres, dre ma c'hlote gant mennozhioù ar werkbund (lakaat an arzoù hag ar vuhez pemdez da gejañ), ul luskad he doa dedennet anezhi pa oa yaouankoc'h.
22704	degas a ra ivez ar gaoz war ez soudarded brezel vietnam o vezañ digomprenet pe gwallgaset gant pobl amerika ha war ar brizonidi brezel amerikan laosket da vont da anaon e kampoù-bac'h vietnam.	degas a ra ivez ar gaoz war ez soudarded brezel vietnam o vezañ digomprenet pe wallgaset gant pobl amerika ha war ar brizonidi brezel amerikan laosket da vont da anaon e kampoù-bac'h vietnam.
22722	d'e gas en dro ne c’houlenn nemet un diforc’h a temperadur etre div lodenn anezhañ.	d'e gas en dro ne c’houlenn nemet un diforc’h a demperadur etre div lodenn anezhañ.
22741	degaset e voe, ar bloaz goude, ar c'houblad e krec'h ar menez-tan rano kau, e vai a tare (e kornog an enezenn), gant makemake.	degaset e voe, ar bloaz goude, ar c'houblad e krec'h ar menez-tan rano kau, e vai a dare (e kornog an enezenn), gant makemake.
22761	degemer a ra an erminig arouez breizh, met ne ra ket gant livioù ar vro.	degemer a ra an erminig arouez breizh, met ne ra get gant livioù ar vro.
22781	degemeret en deus ar priz john w. campbell, meur a briz aurora ha daou priz philip k. dick.	degemeret en deus ar priz john w. campbell, meur a briz aurora ha daou briz philip k. dick.
22786	degemeret e oa pep bloaz, a pep live.	degemeret e oa pep bloaz, a bep live.
22791	degemeret eo goude e cambridge footlights, un taol-lañs alies evit an aktourien saoz, evel john cleese pe tom hollander.	degemeret eo goude e cambridge footlights, un taol-lañs alies evit an aktourien saoz, evel john cleese pe dom hollander.
22793	degemeret er gcomédie-française d'e zaouzek vloaz, en devoe tro da gemer perzh er pezhioù-c'hoari evel la reine morte (gant henry de montherlant) pe macbeth (gant william shakespeare ).	degemeret er gcomédie-française d'e zaouzek vloaz, en devoe tro da gemer perzh er pezhioù-c'hoari evel la reine morte (gant henry de montherlant) pe vacbeth (gant william shakespeare ).
22842	degemeret mat e voe ar pop art dre ma’z eo eeun ha digor.	degemeret mat e voe ar pop art dre va’z eo eeun ha digor.
22854	d'e gemm en ur vokalenn arall e stager arouezioù-diforc'h dindan pe a-us al lizherenn.	d'e gemm en ur vokalenn arall e stager arouezioù-diforc'h dindan be a-us al lizherenn.
22862	degouezhet, kav a ra jin cao, o marvañ e barr alter, en ur en kemmeskañ gant an dreistmerour da hag en ur menegiñ e mestrez.	degouezhet, kav a ra jin cao, o marvañ e barr alter, en ur en kemmeskañ gant an dreistmerour da hag en ur venegiñ e mestrez.
22927	dek heskinadeg a voe, en ur prantad a zaou c’hant hanterkant vloaz ha miliadoù a verzherien a voe.	dek heskinadeg a voe, en ur brantad a zaou c’hant hanterkant vloaz ha miliadoù a verzherien a voe.
22994	delwenn da sant kadou, e belz kadog e breizh (pe kadoù, pe kado, pe kadeg), pe cadog e kembre (pe catwg a-wechoù, catwg ddoeth e skridoù iolo morgannwg ), a vije bet ganet war-dro 497 strayner, joseph r., ed.	delwenn da sant kadou, e belz kadog e breizh (pe kadoù, pe gado, pe gadeg), pe cadog e kembre (pe catwg a-wechoù, catwg ddoeth e skridoù iolo morgannwg ), a vije bet ganet war-dro 497 strayner, joseph r., ed.
22997	delwenn eus toukidides, mirdi roueel ontario thoukydides pe toukidides (e henc'hresianeg θουκυδίδης, thoukudídês), a oa ur politikour hag un istorour eus aten, bet ganet e 471 kent j.k. e demos alimos ( attika ), ha marvet war-dro 400 kent j..	delwenn eus toukidides, mirdi roueel ontario thoukydides pe doukidides (e henc'hresianeg θουκυδίδης, thoukudídês), a oa ur politikour hag un istorour eus aten, bet ganet e 471 kent j.k. e demos alimos ( attika ), ha marvet war-dro 400 kent j..
23084	den ne oar eus pelec'h e teu pe piv en deus krouet an nerzh se.	den ne oar eus pelec'h e teu pe biv en deus krouet an nerzh se.
23086	den ne oar ha kargad e voe e qi, na pegeit e chomas eno.	den ne oar ha kargad e voe e qi, na begeit e chomas eno.
23106	d'eoc'h eo da welout ha plijout a ra gwell ganeoc'h ankounac'haat da vat hent ho kouenn eget ober ho mad eus an darvoudou dic'hortoz evit adc'hounit frankiziou kollet.	d'eoc'h eo da welout ha plijout a ra gwell ganeoc'h ankounac'haat da vat hent ho kouenn eget ober ho vad eus an darvoudou dic'hortoz evit adc'hounit frankiziou kollet.
23193	desachet e oa bet un toullad mat a gouerien dilabour da glask fred d'an degouezh-se, ar pezh na rae ket d'an dienez mont war gil, na tost.	desachet e oa bet un toullad mat a gouerien dilabour da glask fred d'an degouezh-se, ar pezh na rae ket d'an dienez mont war gil, na dost.
23229	deskard da mestr teñval ar re sith dark sidious ( palpatine ) emañ e-karg degas hent krouidigezh an impalaeriezh galaktek gant an impalaer e vestr e penn ar ren.	deskard da vestr teñval ar re sith dark sidious ( palpatine ) emañ e-karg degas hent krouidigezh an impalaeriezh galaktek gant an impalaer e vestr e penn ar ren.
23232	deskard junter-metaloù eo bet a-raok dimeziñ da martine pa oa 18 vloaz.	deskard junter-metaloù eo bet a-raok dimeziñ da vartine pa oa 18 vloaz.
23339	deskrivañ a ra the bravo venezia evel ul lec'h ma kuzh un oligarkiezh didruez dindan maskl ar "republik hollseder".	deskrivañ a ra the bravo venezia evel ul lec'h ma kuzh un oligarkiezh didruez dindan vaskl ar "republik hollseder".
23384	deuet e oa a-benn d'he goubarañ goude ma voe bet kontammet e ziñvadennoù staphylococcus gant al loued penicillium notatum pe penicillium chrysogenum c'hoaz.	deuet e oa a-benn d'he goubarañ goude ma voe bet kontammet e ziñvadennoù staphylococcus gant al loued penicillium notatum pe benicillium chrysogenum c'hoaz.
23504	deuet ez eus ivez war wel stringoù anvet string munut (saozneg mini-string pe micro-string) : ganto e vez kuzhet an takadoù ganadel ha setu tout.	deuet ez eus ivez war wel stringoù anvet string munut (saozneg mini-string pe vicro-string) : ganto e vez kuzhet an takadoù ganadel ha setu tout.
23604	dezhañ e voe roet ur garg a enor e gouarnamant qi, hep na vije anat e talc'hje ur perzh e politikerezh ar vro peogwir e kave gwelloc'h chom war tachenn ar mennozhioù eget ober war-dro labour pleustrek.	dezhañ e voe roet ur garg a enor e gouarnamant qi, hep na vije anat e talc'hje ur perzh e politikerezh ar vro peogwir e kave gwelloc'h chom war dachenn ar mennozhioù eget ober war-dro labour pleustrek.
23620	dezverket e vez ur bus ouzhpenn gant e dalm (e hertz ) eleze niver duilhioù (pe pakadoù) roadennoù degemeret pe kaset dre eilenn.	dezverket e vez ur bus ouzhpenn gant e dalm (e hertz ) eleze niver duilhioù (pe pakadoù) roadennoù degemeret pe gaset dre eilenn.
23633	d'hen ober e ranker kaout ur c'hempuner ; revoud a ra (bez'ez eus) meur a hini (gcc pe turbo c da skouer) hag gant ar reizhiad unix e vez kenstaget ennañ.	d'hen ober e ranker kaout ur c'hempuner ; revoud a ra (bez'ez eus) meur a hini (gcc pe durbo c da skouer) hag gant ar reizhiad unix e vez kenstaget ennañ.
23657	diaes eo al levrenn gentañ da lenn, dre ma'z eo ken mesk-divesk an istor ha memor elektra.	diaes eo al levrenn gentañ da lenn, dre va'z eo ken mesk-divesk an istor ha memor elektra.
23679	diaes eo ivez staliañ anezho, leun a paperioù d’ober hag aotreoù da gaout.	diaes eo ivez staliañ anezho, leun a baperioù d’ober hag aotreoù da gaout.
23700	diaes kenañ e oa, dre ma oa o c'hannad e hanoï, jean sainteny, a-du evit en em glevout gant ar viet-minh met o c'homiser-meur e saîgon a-enep groñs dre ma kave dezhañ e oa tu da adsevel ar galloud trevadennel en indez-sina.	diaes kenañ e oa, dre ma oa o c'hannad e hanoï, jean sainteny, a-du evit en em glevout gant ar viet-minh met o c'homiser-meur e saîgon a-enep groñs dre ma c'have dezhañ e oa tu da adsevel ar galloud trevadennel en indez-sina.
23715	diaesoc'h eo ar c'hevezadeg european, daoust meur a podiom ha daou trec'h, en abeg da gudennoù teknikel, da skouer e bro-c'hall e lec'h vez troc'het e geflusker.	diaesoc'h eo ar c'hevezadeg european, daoust meur a bodiom ha daou drec'h, en abeg da gudennoù teknikel, da skouer e bro-c'hall e lec'h vez troc'het e geflusker.
23745	diam's a gan hec'h-unan er radio «générations» ha kanañ a ra en ur mod « freestyle », war-eeun, d'an abadenn tele lakaet gant keman.	diam's a gan hec'h-unan er radio «générations» ha kanañ a ra en ur vod « freestyle », war-eeun, d'an abadenn tele lakaet gant keman.
23770	diaraogerez ar wregelouriezh e spagn e oa, hag unan eus ar meurañ barzhezed spagnolek, gouez da marcelino menéndez y pelayo.	diaraogerez ar wregelouriezh e spagn e oa, hag unan eus ar meurañ barzhezed spagnolek, gouez da varcelino menéndez y pelayo.
23796	diazezañ a ra ur rummad-roueed, ar c’hghaznevided anezho, hag a reno war khorasan, kêr ghazna ha panjâb.	diazezañ a ra ur rummad-roueed, ar c’hghaznevided anezho, hag a reno war ghorasan, kêr ghazna ha panjâb.
23807	diazezet emañ ar jedadenn-se dre keñveriañ listenn swadesh evit an eil yezh hag eben.	diazezet emañ ar jedadenn-se dre geñveriañ listenn swadesh evit an eil yezh hag eben.
23822	diazezet e oa bet war tachenn skol-veur middlebury, vermont ha bodañ a ra daou c'hant c'hwec'h skol warn-ugent evit c'hoazh.	diazezet e oa bet war dachenn skol-veur middlebury, vermont ha bodañ a ra daou c'hant c'hwec'h skol warn-ugent evit c'hoazh.
23831	diazezet eo an niver-se war pouez o foblañs; 7 stad n'o deus nemet 1 dileuriad, met gant kalifornia ez eus 53, ha gant texas ez eus 32.	diazezet eo an niver-se war bouez o foblañs; 7 stad n'o deus nemet 1 dileuriad, met gant kalifornia ez eus 53, ha gant texas ez eus 32.
23843	diazezet eo ar gwaregoù bolz war kolonennoù koublet div-ha-div.	diazezet eo ar gwaregoù bolz war golonennoù koublet div-ha-div.
23852	diazezet eo ar strollad war kanaouennoù ha fleüt ian anderson a zo er strollad abaoe an deroù, hag ar gitarour martin barre, eñ ivez abaoe pell er strollad (1969).	diazezet eo ar strollad war ganaouennoù ha fleüt ian anderson a zo er strollad abaoe an deroù, hag ar gitarour martin barre, eñ ivez abaoe pell er strollad (1969).
23858	diazezet eo brud padus cooper war pemp levr ar rummad "leatherstocking tales" dreist-holl.	diazezet eo brud padus cooper war bemp levr ar rummad "leatherstocking tales" dreist-holl.
23861	diazezet eo e artizanerezh ar maen war produerezh skolpoù hir, lavnennoù ha lavnennoùigoù, a dalvez da sevel binviji liesseurt : kraferezioù, kizelloù, pennoù biroù, klaouier, ha kement zo..	diazezet eo e artizanerezh ar maen war broduerezh skolpoù hir, lavnennoù ha lavnennoùigoù, a dalvez da sevel binviji liesseurt : kraferezioù, kizelloù, pennoù biroù, klaouier, ha kement zo..
23865	diazezet eo e opera polyphème war mojennoù ar mor.	diazezet eo e opera polyphème war vojennoù ar mor.
23882	diazezet eo war 3 fennaenn : * kement lizherenn lakaet a-zehoù d'unan all brasoc’h pe kevatal he zalvoudegezh outi hec’h-unan a vez sammet ganti.	diazezet eo war 3 fennaenn : * kement lizherenn lakaet a-zehoù d'unan all brasoc’h pe gevatal he zalvoudegezh outi hec’h-unan a vez sammet ganti.
23896	diazezet eo war teorienn ar gwirheñvelder, ur skourr eus ar matematik da dalvezout.	diazezet eo war deorienn ar gwirheñvelder, ur skourr eus ar matematik da dalvezout.
23942	dibabet e oa bet gantañ dre ma kave anezhi sioul hag e soñje gantañ ne raje ket trouz dezhañ abalamour d'e vuhez.	dibabet e oa bet gantañ dre ma c'have anezhi sioul hag e soñje gantañ ne raje ket trouz dezhañ abalamour d'e vuhez.
23957	dibabet e vez ar studierien er skolioù-meur dre kenstrivadegoù avat.	dibabet e vez ar studierien er skolioù-meur dre genstrivadegoù avat.
23976	dibabet hedevoa, eme wellington, ur vaouez "gros he doareoù, indifferent character, dihoal he neuz, dre ma kave dezhi e savje heug ouzh ar wreg hag e vije seul dostoc'h ar gwaz ouzh e serc'h."	dibabet hedevoa, eme wellington, ur vaouez "gros he doareoù, indifferent character, dihoal he neuz, dre ma c'have dezhi e savje heug ouzh ar wreg hag e vije seul dostoc'h ar gwaz ouzh e serc'h."
23999	dibar eo an orangoutaned diouzh ar marmouzien meur all dre liv ruz o blevenn ha dre ment o divrec'h hag a zo hir-mat (betek 2.50 m eus un dorn d'egile).	dibar eo an orangoutaned diouzh ar marmouzien meur all dre liv ruz o blevenn ha dre vent o divrec'h hag a zo hir-mat (betek 2.50 m eus un dorn d'egile).
24031	diblasadur an tren a krou ur stlejadenn elktromagnetek brazh, ha gant se un dispign brazh a energiezh.	diblasadur an tren a grou ur stlejadenn elktromagnetek brazh, ha gant se un dispign brazh a energiezh.
24035	dibosubl e oe evit ar galloud turk chom a-blom gant ar riezoù all pa kreske muioc'h-muiañ o galloudoù koulskoude.	dibosubl e oe evit ar galloud turk chom a-blom gant ar riezoù all pa greske muioc'h-muiañ o galloudoù koulskoude.
24084	didud eo, met e-pad 600 vloaz ez eus bet menec'h o chom enni, en ur manati pintet uhel tost da veg ar garreg.	didud eo, met e-pad 600 vloaz ez eus bet menec'h o chom enni, en ur vanati pintet uhel tost da veg ar garreg.
24099	dielfennadur ar frekañsoù un doare all zo d'ober en ur analizañ pet gwech e teu en dro al lizherennoù er skid pe penaos e vezont plaset.	dielfennadur ar frekañsoù un doare all zo d'ober en ur analizañ pet gwech e teu en dro al lizherennoù er skid pe benaos e vezont plaset.
24145	dieubiñ a reont anezhi ha distreiñ ganti da welet darum, war pont stanket gantañ.	dieubiñ a reont anezhi ha distreiñ ganti da welet darum, war bont stanket gantañ.
24156	difenet eo d'an dud n'int ket er gwagenn da mont e lec'hioù zo evel ar skate park da skouer.	difenet eo d'an dud n'int ket er gwagenn da vont e lec'hioù zo evel ar skate park da skouer.
